match_id,fecha,jornada,competicion,equipo_local,equipo_visitante,resultado,goles_local,goles_visitante,estadio,arbitro,manager_local,manager_visitante,res_local,res_visitante,titulares_local_ids,suplentes_local_ids,titulares_visitante_ids,suplentes_visitante_ids,goleadores_local_ids,goles_local_count,goleadores_visitante_ids,goles_visitante_count,cantidad_tarjetas_amarillas_local,id_jugadores_local_amarilla,cantidad_tarjetas_amarillas_visita,id_jugadores_visitante_amarilla,cantidad_tarjetas_rojas_local,id_jugadores_local_roja,cantidad_tarjetas_rojas_visita,id_jugadores_visitante_roja,Cuota 1,Cuota X,Cuota 2
31179,2023-05-01,Round 32,First Division,Sevilla,Girona,0-2,0,2,Sánchez-Pizjuán (Sevilla),Muñiz Ruiz,Mendilibar,Míchel,0,2,"20128,404684,78077,29431,29160,29444,84013,97612,21682,82287,20092","8548,19975,23132,97738,26879,1251,101861,12372,19973,27076,95741,70090","95715,19835,24523,9371,304051,24664,20955,300056,1049633,23741,1010860","201310,20948,12965,6287,27971,302689,26769,300554,101023",0,0.0,"9371,1010860",2.0,2.0,"78077,29160",1.0,201310,0.0,0,0.0,0,1.9,3.51,4.23
31182,2023-05-02,Round 33,First Division,Barcelona,Osasuna,1-0,1,0,Spotify Camp Nou  (Barcelona),Iglesias Villanueva,Xavi,Arrasate,1,0,"93292,84324,21908,84094,20068,11269,25651,78218,6857,70294,93207","304055,9333,23403,23758,84451,12428,82206,22923,304240,43083,24589","201045,27661,22669,201317,22773,43090,23928,8752,19227,21481,301767","86177,19024,27496,9395,100312,8678,201971,18046,27214,26774",9333,1.0,0,0.0,0.0,0,0.0,0,0.0,0,1.0,22669,1.16,7.73,16.18
31185,2023-05-02,Round 33,First Division,Almería,Elche,2-1,2,1,Power Horse Stadium – Estadio de los Juegos Mediterráneos  (Almería),Hernández Hernández,Rubi,Beccacece,2,1,"400349,20084,22194,85055,23445,19074,202422,202079,15237,101283,24320","201285,26997,27821,22608,12415,14000,53010,30012,29394,70364,40009,20049","20249,22880,13547,301796,110148,402377,16308,12544,301250,23370,27250","46978,19003,25422,21649,27077,13295,53680,18171,402078,23015,21044,8650","101283,15237",2.0,27077,1.0,2.0,"85055,202079",2.0,"301796,110148",0.0,0,0.0,0,1.74,3.95,4.47
31189,2023-05-02,Round 33,First Division,Real Sociedad,Real Madrid,2-0,2,0,Reale Arena  (Donostia-San Sebastián),Pulido Santana,Imanol,Ancelotti,2,0,"201983,22358,22240,22404,22578,22483,19027,537,22053,26515,28332","202438,12582,23755,22759,402482,22429,21041,301310,22314,22472,28737,26732","13727,101005,20583,93402,200113,28344,15261,92802,25618,16806,301239","101266,104227,27970,205146,26682,20659,202439,95685,19004,22396,26870","26515,22759",2.0,0,0.0,1.0,22358,4.0,"101005,200113,15261,25618",0.0,0,1.0,101005,2.38,3.13,3.18
31181,2023-05-03,Round 33,First Division,Atlético de Madrid,Cádiz,5-1,5,1,Estádio Cívitas Metropolitano  (Madrid),Soto Grado,Simeone,Sergio,5,1,"19830,29588,70839,20150,15204,18142,82564,82276,12503,12581,8571","95591,20017,21191,13283,101062,27643,18027,13285,40607,13196","28767,401449,22631,102277,12944,46891,22082,301125,8567,20004,4027","400345,403792,8750,24735,22893,301762,401141,20018,101852,23739,43000","12581,12581,8571,82276,29588",5.0,8750,1.0,3.0,"29588,82564,82276",2.0,"46891,22082",0.0,0,0.0,0,1.31,5.52,10.16
31183,2023-05-03,Round 33,First Division,Valencia,Villarreal,1-1,1,1,Estadio de Mestalla  (Valencia),Gil Manzano,Baraja,Quique Setién,1,1,"12935,22681,28075,15211,301280,40604,23912,26778,23702,25825,97175","24700,40502,26746,1047810,302283,23542,13277,301736,15258,18155,29636,26925","1504,25374,23355,2290,23095,15143,304049,6164,15097,24868,15094","91017,200072,8675,82607,7010,15239,43154,24508,43155",25825,1.0,15097,1.0,4.0,"22681,23912,25825,97175",2.0,"6164,15097",0.0,0,0.0,0,2.54,3.31,2.83
31187,2023-05-03,Round 33,First Division,Getafe,Celta de Vigo,1-0,1,0,Coliseum Alfonso Pérez  (Getafe),Cuadra Fernández,Bordalás,Carlos Carvalhal,1,0,"402491,13741,41998,19021,15246,21199,23198,84474,20254,101289,20260","45278,16773,22699,29635,300527,4123,304045,21608,82469,22333,29122,22115","102347,100426,12600,25612,22336,20173,26424,20079,29002,6326,28810","23230,20482,70504,97703,22687,25297,27601,12214,22499,43007,12820,45101",20260,1.0,0,0.0,7.0,"13741,41998,19021,15246,21199,84474,20260",4.0,"25612,20173,20482,97703",0.0,0,1.0,25612,2.79,2.89,2.89
31180,2023-05-04,Round 33,First Division,Athletic Club,Betis,0-1,0,1,San Mamés  (Bilbao),Ortiz Arias,Valverde,Pellegrini,0,1,"22117,9277,20796,22519,12460,20793,16832,300444,43075,202397,20178","201266,9438,204337,2294,19025,8502,20795,202398,26897,110668,20797","442,82702,20033,21475,22843,27658,70061,4149,101804,8496,15205","30360,303958,102337,30140,21125,24728,23106,20285,300052,12409,70320,1288",0,0.0,15205,1.0,1.0,9277,3.0,"20033,4149,101804",1.0,22519,0.0,0,1.63,3.87,5.63
31184,2023-05-04,Round 33,First Division,Rayo Vallecano,Valladolid,2-1,2,1,Estadio de Vallecas  (Madrid),Díaz de Mera,Iraola,Pezzolano,2,1,"402399,3793,22401,17562,28183,21187,21514,2121,21120,402020,19972","202401,401011,20945,26734,21812,20188,84014,13379,22568,24698,576,1914","300050,24053,29328,22258,9392,24419,22619,24318,24297,43792,25806","25057,13192,200585,12518,401040,101009,402016,200646,200847,21222,200661,4062","19972,21812",2.0,12518,1.0,0.0,0,0.0,0,0.0,0,0.0,0,1.92,3.63,3.91
31186,2023-05-04,Round 33,First Division,Girona,Mallorca,2-1,2,1,Estadi Municipal de Montilivi  (Girona),Martínez Munuera,Míchel,Aguirre,2,1,"95715,15099,24523,6287,304051,27971,20955,300056,1049633,23741,1010860","24664,19835,12965,201310,12663,20948,9371,101023,26769,302689,300554","25705,24644,45532,20741,12615,20889,23365,13763,20066,23558,28512","26297,100293,82249,5533,40777,403744,29454,23373,301113,23528,11677,25982","6287,1010860",2.0,28512,1.0,4.0,"6287,1010860,24664,19835",0.0,0,0.0,0,0.0,0,1.91,3.24,4.51
31188,2023-05-04,Round 33,First Division,Sevilla,Espanyol,3-2,3,2,Sánchez-Pizjuán (Sevilla),Alberola Rojas,Mendilibar,Luis García,3,2,"20128,1251,78077,95741,27076,29444,19973,8548,21682,19975,23132","29160,82287,29431,20092,404684,26879,205520,97612,101861","7502,23525,29990,300366,12498,21032,23627,15228,100420,23319,9301","27951,28184,30024,28136,23300,25298,22175,26538,21352,21334,84443,12532","21682,82287,29444",3.0,23319,1.0,1.0,21682,2.0,"100420,30024",0.0,0,0.0,0,1.82,3.69,4.33
31196,2023-05-12,Round 34,First Division,Mallorca,Cádiz,1-0,1,0,Visit Mallorca Estadi  (Palma de Mallorca),Sánchez Martínez,Aguirre,Sergio,1,0,"25705,301806,24644,20741,12615,23373,23365,13763,20066,23558,28512","100293,82249,20889,5533,23528,42672,29454,301113,45532,11677,40777,25982","28767,401449,301762,200433,23739,102234,22082,20018,24735,7569,401141","12944,301125,4027,20004,8750,22631,101852,402355,400345,102277,43000,46891",301806,1.0,0,0.0,5.0,"301806,12615,23365,13763,23558",4.0,"22082,20018,24735,400345",0.0,0,0.0,0,3.106666666666666,3.774585253456221,6.852499999999999
31192,2023-05-13,Round 34,First Division,Villarreal,Athletic Club,5-1,5,1,Estadio de la Cerámica  (Villarreal),Del Cerro Grande,Quique Setién,Valverde,5,1,"1504,25374,23355,82607,23095,304049,6164,91017,15097,24868,15094","15143,7010,200072,28150,8675,43155,110325,15239,43154,24508","22117,20796,202395,202398,12460,20793,300444,9438,43075,19025,202397","9277,16832,20178,12441,204337,20797,2294,201266,26897,8502,110668","304049,15097,15097,304049",4.0,20793,1.0,4.0,"23355,23095,6164,91017",3.0,"20796,9438,202397",0.0,0,0.0,0,2.0426865671641785,3.774585253456221,3.0643333333333334
31195,2023-05-13,Round 34,First Division,Real Madrid,Getafe,1-0,1,0,Estadio Santiago Bernabéu  (Madrid),Martínez Munuera,Ancelotti,Bordalás,1,0,"13727,101266,20583,22869,28266,200113,28344,22396,15261,16806,95685","92802,301239,18002,202439,20660,93402,26682,19004,20659","402491,300527,41998,29635,19021,15246,21199,23198,20254,101289,22115","82469,22333,45278,16773,22699,4123,22127,23117,21608,29122",16806,1.0,0,0.0,1.0,22869,4.0,"29635,21199,101289,22333",0.0,0,0.0,0,1.4486363636363642,3.774585253456221,4.877101449275364
31198,2023-05-13,Round 34,First Division,Osasuna,Almería,3-1,3,1,Estadio El Sadar  (Pamplona (Iruñea),Mateu Lahoz,Arrasate,Rubi,3,1,"201045,18046,201018,100312,22773,23928,22606,8752,26976,19024,27214","27661,43090,21481,8678,301767,9395,86177,201317,18387,19227,201971,27496","400349,20084,22194,85055,23445,19074,202422,202079,15237,101283,24320","27821,12415,26997,40009,30012,12123,201285,29394,53010,14000,20049,70364","27214,26976,8678",3.0,30012,1.0,0.0,0,0.0,0,0.0,0,0.0,0,3.093432835820896,3.774585253456221,7.623529411764707
31199,2023-05-13,Round 34,First Division,Real Sociedad,Girona,2-2,2,2,Reale Arena  (Donostia-San Sebastián),Figueroa Vázquez,Imanol,Míchel,2,2,"201983,22358,22240,22404,22578,22483,19027,537,22053,26515,28332","22759,402482,23755,22429,22314,22472,202438,43069,12582,26732,28737,301310","95715,15099,19835,24523,300554,24664,20955,300056,1049633,23741,12663","304051,12965,9371,201310,27971,20948,101023,26769,6287","22053,537",2.0,"19835,12663",2.0,6.0,"22240,22404,22483,537,22053,22759",2.0,"15099,300056",0.0,0,1.0,300056,1.9957971014492757,3.774585253456221,3.89942857142857
31191,2023-05-14,Round 34,First Division,Celta de Vigo,Valencia,1-2,1,2,Abanca-Balaídos  (Vigo),Soto Grado,Carlos Carvalhal,Baraja,1,2,"102347,12600,22336,26424,20079,20482,29002,78168,23230,6326,97703","25297,45101,28810,70504,43007,20977,27601,25938,23599,22499,12214,100426","12935,15258,28075,15211,301280,40604,23912,23702,40502,25825,78945","26746,24700,1047810,302283,26778,26925,301736,40605,29636,18155,13277,23542",97703,1.0,"78945,1047810",2.0,3.0,"26424,20482,78168",4.0,"28075,15211,23702,26746",0.0,0,1.0,15211,2.518088235294118,3.774585253456221,4.345285714285715
31193,2023-05-14,Round 34,First Division,Elche,Atlético de Madrid,1-0,1,0,Estadio Manuel Martínez Valero  (Elche),Muñiz Ruiz,Beccacece,Simeone,1,0,"300473,29916,301062,13547,301796,110148,16308,12544,21649,23370,27250","22880,301250,19003,402377,27077,21044,8650,402078,25422,18171,20249,46978","19830,29588,70839,20150,15204,18142,82564,82276,12503,12581,8571","21191,13196,20017,13283,13285,403887,95591,18027,101062",12544,1.0,0,0.0,2.0,"13547,12544",0.0,0,0.0,0,0.0,0,4.381568627450979,3.774585253456221,2.267058823529412
31194,2023-05-14,Round 34,First Division,Espanyol,Barcelona,2-4,2,4,RCDE Stadium  (Cornella de Llobregat),De Burgos Bengoetxea,Luis García,Xavi,2,4,"7502,23525,29990,300366,12498,21032,23627,15228,100420,82667,9301","23319,110613,21352,28184,23300,12532,30024,304041,22175,28136,84443,21334","93292,84324,21908,84094,20068,11269,25651,78218,6857,70294,93207","12428,9333,82206,23758,84451,300367,22923,304055,43083,24589,23403","23319,9301",2.0,"93207,20068,93207,84324",4.0,1.0,15228,3.0,"84324,11269,9333",0.0,0,0.0,0,2.93,3.774585253456221,1.9907042253521128
31197,2023-05-14,Round 34,First Division,Valladolid,Sevilla,0-3,0,3,Estadio Municipal José Zorrilla  (Valladolid),Ortiz Arias,Pezzolano,Mendilibar,0,3,"300050,200646,200847,22258,9392,24419,22619,24318,43792,25806,25057","200585,101009,12518,401040,401525,4062,43048,27924,13192,301023,21222,24297","20128,404684,29431,95741,27076,29444,19973,97612,8548,97738,23132","29160,70090,78077,1251,84013,20092,41237,101861,21682",0,0.0,"23132,97612,70090",3.0,2.0,"200847,24419",1.0,27076,0.0,0,0.0,0,3.4554545454545456,3.774585253456221,3.430857142857142
31190,2023-05-15,Round 34,First Division,Betis,Rayo Vallecano,3-1,3,1,Estadio Benito Villamarín  (Sevilla),Pulido Santana,Pellegrini,Iraola,3,1,"442,82702,23105,20033,21475,27658,70061,30140,101804,8496,15205","1288,4149,102337,12409,303958,22843,70320,23106,30360,300052,27431,20285","402399,3793,22401,17562,28183,21187,21514,2121,21120,402020,19972","24698,21812,26734,202401,13729,401011,576,22568,20945,1914,13748,84014","82702,101804,102337",3.0,21187,1.0,3.0,"442,82702,20033",3.0,"17562,21514,21812",0.0,0,1.0,1914,2.45514705882353,3.774585253456221,4.824716981132074
31203,2023-05-19,Round 35,First Division,Cádiz,Valladolid,2-0,2,0,Estadio Nuevo Mirandilla  (Cádiz),Martínez Munuera,Sergio,Pezzolano,2,0,"28767,401449,102277,200433,23739,20018,301125,24735,20004,7569,401141","22631,102234,400345,12944,8750,4027,46891,101852,43000,401528,403792,301762","300050,200646,402016,29328,22258,9392,24419,22619,24318,43792,12518","21222,18052,25057,24297,25806,13192,401040,101009,200585,4062,200847,402633","20004,20004",2.0,0,0.0,4.0,"20004,22631,102234,8750",4.0,"200646,29328,22258,200585",0.0,0,1.0,24318,4.334285714285714,3.774585253456221,6.2274285714285735
31200,2023-05-20,Round 35,First Division,Athletic Club,Celta de Vigo,2-1,2,1,San Mamés  (Bilbao),Melero López,Valverde,Carlos Carvalhal,2,1,"22117,9277,20796,22519,12460,12441,20793,300444,43075,19025,202397","9438,20797,2294,204337,16832,20795,26897,201266,20178,8502,202398,110668","102347,100426,25612,22336,20173,26424,20079,25297,29002,23230,28810","20977,27601,20482,70504,97703,22499,43007,12600,12214,23599,45101","202397,19025",2.0,28810,1.0,4.0,"20796,300444,43075,2294",1.0,20482,0.0,0,0.0,0,2.500694444444444,3.774585253456221,4.097
31202,2023-05-20,Round 35,First Division,Barcelona,Real Sociedad,1-2,1,2,Spotify Camp Nou  (Barcelona),Alberola Rojas,Xavi,Imanol,1,2,"93292,84324,84094,20068,9333,78218,82206,6857,70294,84451,93207","12428,304055,23758,43083,23403,300367,24589,41836","201983,202438,22240,22404,301310,22483,19027,12582,28737,22759,28332","22358,23755,402482,13160,26515,22578,26732,43069,22314,22472,22429,22053",93207,1.0,"19027,28332",2.0,5.0,"78218,93439,6857,93207,12428",4.0,"22240,12582,402482,26515",0.0,0,0.0,0,1.425970149253731,3.774585253456221,2.796197183098592
31204,2023-05-20,Round 35,First Division,Almería,Mallorca,3-0,3,0,Power Horse Stadium – Estadio de los Juegos Mediterráneos  (Almería),Del Cerro Grande,Rubi,Aguirre,3,0,"400349,20084,22194,85055,23445,27821,19074,202422,30012,15237,24320","202079,201285,40009,70364,12415,53010,20049,14000,12123,29394,23442,26997","25705,301806,24644,45532,20741,20889,23373,100293,20066,23558,28512","82249,29454,5533,13279,301113,25982,40777,23528,42672,27804,11677,403744","30012,30012,30012",3.0,0,0.0,1.0,85055,2.0,"45532,23558",0.0,0,0.0,0,3.498285714285714,3.774585253456221,5.450188679245285
31205,2023-05-20,Round 35,First Division,Girona,Villarreal,1-2,1,2,Estadi Municipal de Montilivi  (Girona),Pizarro Gómez,Míchel,Quique Setién,1,2,"95715,15099,19835,24523,300554,9371,304051,20955,1049633,23741,1010860","22846,24664,27971,12663,6287,26769,20948,41632,201310,101023,12965","1504,25374,24508,82607,23095,15143,304049,91017,15097,24868,15094","6268,7010,200072,28150,8675,110325,206145,15239,43155,43154",300554,1.0,"15094,8675",2.0,2.0,"300554,22846",1.0,15094,0.0,0,0.0,0,2.2776470588235296,3.774585253456221,3.108194444444445
31207,2023-05-20,Round 35,First Division,Getafe,Elche,1-1,1,1,Coliseum Alfonso Pérez  (Getafe),Iglesias Villanueva,Bordalás,Beccacece,1,1,"402491,13741,41998,29635,19021,15246,23198,84474,20254,16773,20260","22115,304045,21199,23117,300527,82469,4123,45278,22127,29122,22699,22333","300473,301062,22880,13547,301796,110148,16308,12544,21649,23370,27250","402377,46978,19003,8650,301250,23015,27077,18171,25422,53680,21044,20249",16773,1.0,27250,1.0,4.0,"402491,13741,19021,20260",1.0,301062,0.0,0,0.0,0,3.1290000000000004,3.774585253456221,7.960384615384613
31201,2023-05-21,Round 35,First Division,Atlético de Madrid,Osasuna,3-0,3,0,Estádio Cívitas Metropolitano  (Madrid),González Fuertes,Simeone,Arrasate,3,0,"19830,29588,70839,20150,15204,18142,82276,12503,101062,12581,8571","13283,21191,18027,13196,20017,40607,27643,13285,95591","201971,18046,201018,100312,22773,23928,22606,8752,21481,301767,27214","43090,27496,19024,9395,86177,201045,201317,18387","82276,101062,20017",3.0,0,0.0,0.0,0,2.0,"18046,27214",0.0,0,0.0,0,1.6279166666666662,3.774585253456221,5.013714285714285
31206,2023-05-21,Round 35,First Division,Sevilla,Betis,0-0,0,0,Sánchez-Pizjuán (Sevilla),Gil Manzano,Mendilibar,Pellegrini,0,0,"20128,404684,78077,95741,27076,29444,19973,97612,8548,97738,23132","29160,1251,21682,19975,20092,70090,101861,205520,29431,84013,82287","442,82702,27431,20033,30360,27658,70061,30140,101804,8496,102337","21475,1288,22843,12409,303958,23106,20285,300052,15205,4149,70320,23105",0,0.0,0,0.0,2.0,"404684,95741",2.0,"30140,22843",0.0,0,1.0,21475,2.0988405797101444,3.774585253456221,3.812142857142857
31208,2023-05-21,Round 35,First Division,Rayo Vallecano,Espanyol,1-2,1,2,Estadio de Vallecas  (Madrid),Hernández Hernández,Iraola,Luis García,1,2,"402399,3793,22401,13748,28183,26734,21187,2121,21120,402020,19972","13729,24698,84014,202401,21812,576,22568,401011,13379,20945,17562,20188","7502,23525,21352,300366,12498,21032,23627,15228,100420,23319,9301","29990,28136,28184,30024,84443,110613,26538,25298,22175,23300,12532,21334",19972,1.0,"15228,23627",2.0,2.0,"22401,2121",2.0,"23525,12498",0.0,0,0.0,0,2.745,3.774585253456221,5.158857142857144
31209,2023-05-21,Round 35,First Division,Valencia,Real Madrid,1-0,1,0,Estadio de Mestalla  (Valencia),De Burgos Bengoetxea,Baraja,Ancelotti,1,0,"12935,22681,29636,13277,301280,40604,23912,23702,40502,78945,97175","26778,302283,25825,24700,15258,301736,18155,13178,43144,26925,1047810,23542","13727,101266,20583,93402,22869,28266,28344,15261,20660,16806,12426","101005,92802,22396,25618,18002,19004,93161,200113,202439,20659,26682",40502,1.0,0,0.0,5.0,"12935,22681,13277,78945,26778",2.0,"25618,18002",0.0,0,1.0,20660,2.702615384615384,3.774585253456221,1.9064788732394364
31211,2023-05-23,Round 36,First Division,Celta de Vigo,Girona,1-1,1,1,Abanca-Balaídos  (Vigo),Mateu Lahoz,Carlos Carvalhal,Míchel,1,1,"102347,12600,25612,22336,20173,26424,25297,78168,27601,23230,28810","6326,97703,29002,100426,43007,22499,20977,45101,12820,23599,70504,12214","95715,15099,19835,24523,6287,304051,20955,300056,1049633,20948,12663","201310,41632,22846,12965,1010860,24664,9371,101023,26769,27971",23230,1.0,12663,1.0,0.0,0,0.0,0,0.0,0,0.0,0,2.08,3.32,3.52
31216,2023-05-23,Round 36,First Division,Valladolid,Barcelona,3-1,3,1,Estadio Municipal José Zorrilla  (Valladolid),Soto Grado,Pezzolano,Xavi,3,1,"300050,13192,402016,22258,21222,101009,24297,200585,43792,18052,25806","22619,9392,200847,24419,200646,4062,301023,402633,401525,12518,25057","93292,300367,304055,84094,12428,20068,43083,11269,78218,70294,93207","24589,82206,23758,84451,23403,9333,201571,22923,6857","43792,25806",2.0,93207,1.0,1.0,13192,0.0,0,0.0,0,0.0,0,3.72,3.67,1.91
31219,2023-05-23,Round 36,First Division,Real Sociedad,Almería,1-0,1,0,Reale Arena  (Donostia-San Sebastián),González Fuertes,Imanol,Rubi,1,0,"201983,22358,23755,22404,22578,22483,19027,537,22053,26515,402482","202438,21041,28332,22759,26732,43069,13160,22429,22314,301310,28737,22472","400349,40009,20084,22194,85055,20049,27821,202079,12415,30012,24320","70364,15237,26997,201285,19074,53010,14000,23445,12123,202422,23442",26515,1.0,0,0.0,0.0,0,1.0,201285,0.0,0,1.0,24320,1.37,4.91,7.62
31210,2023-05-24,Round 36,First Division,Betis,Getafe,0-1,0,1,Estadio Benito Villamarín  (Sevilla),De Burgos Bengoetxea,Pellegrini,Bordalás,0,1,"442,23106,27431,20033,30360,27658,4149,101804,12409,8496,15205","22843,1288,30140,102337,303958,300052,20285,23105,21125,70320,82702","402491,300527,13741,41998,29635,19021,15246,23198,20254,101289,20260","21199,22127,45278,304045,82469,22333,4123,16773,22699,29122,23117,22115",0,0.0,29635,1.0,2.0,"23106,27431",5.0,"402491,300527,13741,41998,23198",1.0,20033,0.0,0,2.23,2.96,3.61
31212,2023-05-24,Round 36,First Division,Elche,Sevilla,1-1,1,1,Estadio Manuel Martínez Valero  (Elche),Díaz de Mera,Beccacece,Mendilibar,1,1,"300473,301062,46978,301796,110148,402377,16308,12544,21649,23370,27250","25422,19003,23015,27077,301250,53680,22880,8650,20249,13547,18171,21044","20128,1251,29431,95741,29160,27076,29444,84013,82287,97738,20092","404684,21682,8548,78077,23132,201500,70090,205520,19973,101861",23370,1.0,97738,1.0,1.0,301250,4.0,"1251,29431,84013,21682",0.0,0,1.0,29444,3.44,3.41,2.08
31215,2023-05-24,Round 36,First Division,Espanyol,Atlético de Madrid,3-3,3,3,RCDE Stadium  (Cornella de Llobregat),Melero López,Luis García,Simeone,3,3,"7502,23525,21352,29990,12498,21032,23627,15228,100420,23319,9301","23300,30024,12532,28184,82667,28136,21334,22175,110613,300366,26538,84443","19830,29588,70839,20150,15204,18142,82276,12503,101062,20017,12581","18027,21191,13283,13196,95591,12819,27643,24922,13285","29990,9301,30024",3.0,"101062,12581,82276",3.0,2.0,"30024,12532",3.0,"19830,15204,13196",0.0,0,0.0,0,3.03,3.42,2.27
31217,2023-05-24,Round 36,First Division,Villarreal,Cádiz,2-0,2,0,Estadio de la Cerámica  (Villarreal),Pulido Santana,Quique Setién,Sergio,2,0,"1504,6268,23355,82607,7010,28150,200072,6164,15097,8675,15094","15239,15143,304049,24868,110325,43155,25374,23095,24508,43154,91017","28767,401449,102277,200433,23739,102234,22082,20018,20004,7569,401141","403792,400345,301125,4027,403808,101852,22893,22631,12944,43000,401528,46891","15097,15097",2.0,0,0.0,1.0,7010,2.0,"102234,301125",0.0,0,0.0,0,2.0426865671641785,3.774585253456221,6.852499999999999
